file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,source,year_hint,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/webtretho/2015/webtretho2015_2.csv,1,auto,utf-8,False,True,True,True,False,unknown,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/webtretho/2015/webtretho2015_3.csv,1,auto,utf-8,False,True,True,True,False,unknown,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/webtretho/2015/webtretho2015_4.csv,1,auto,utf-8,False,True,True,True,False,unknown,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/webtretho/2015/webtretho2015_5.csv,1,auto,utf-8,False,True,True,True,False,unknown,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_17.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_18.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_19.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_20.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_21.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_22.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2025/genk2025_23.csv,1,auto,utf-8,False,True,True,True,False,genk,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_17.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_18.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_19.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_20.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_21.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_22.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2015/genk2015_23.csv,1,auto,utf-8,False,True,True,True,False,genk,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_17.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_18.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_19.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_20.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_21.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_22.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2021/genk2021_23.csv,1,auto,utf-8,False,True,True,True,False,genk,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_17.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_18.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_19.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_20.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_21.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2024/genk2024_22.csv,1,auto,utf-8,False,True,True,True,False,genk,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_17.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_18.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_19.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_20.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_21.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_22.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_23.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_24.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2018/genk2018_25.csv,1,auto,utf-8,False,True,True,True,False,genk,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_1.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_2.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_3.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_4.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_5.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_6.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_7.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_8.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_9.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_10.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_11.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_12.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_13.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_14.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_15.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Genk/2020/genk2020_16.csv,1,auto,utf-8,False,True,True,True,False,genk,2020,
