term,frequency,first_year,in_reference,status
以权谋私,1,2018.0,True,in_reference
伤势,1,2018.0,True,in_reference
余物,1,2018.0,True,in_reference
供过于求,1,2018.0,True,in_reference
保底,1,2018.0,True,in_reference
公婆,1,2018.0,True,in_reference
共同性,1,2018.0,True,in_reference
兵营,1,2018.0,True,in_reference
农艺,1,2018.0,True,in_reference
分寸,1,2018.0,True,in_reference
刮风,1,2018.0,True,in_reference
刻下,1,2018.0,True,in_reference
区划,1,2018.0,True,in_reference
千分点,1,2018.0,True,in_reference
卷帘门,1,2018.0,True,in_reference
历久,1,2018.0,True,in_reference
厚葬,1,2018.0,True,in_reference
参军,1,2018.0,True,in_reference
取酬,1,2018.0,True,in_reference
口琴,1,2018.0,True,in_reference
名优,1,2018.0,True,in_reference
吸食,1,2018.0,True,in_reference
呈献,1,2018.0,True,in_reference
国父,1,2018.0,True,in_reference
地方病,1,2018.0,True,in_reference
均等,1,2018.0,True,in_reference
城关镇,1,2018.0,True,in_reference
声望,1,2018.0,True,in_reference
大操大办,1,2018.0,True,in_reference
大方向,1,2018.0,True,in_reference
天皇,1,2018.0,True,in_reference
奔头,1,2018.0,True,in_reference
妇幼,1,2018.0,True,in_reference
威信,1,2018.0,True,in_reference
媳妇,1,2018.0,True,in_reference
孝敬,1,2018.0,True,in_reference
学识,1,2018.0,True,in_reference
安监,1,2018.0,True,in_reference
寄宿制,1,2018.0,True,in_reference
富余,1,2018.0,True,in_reference
小轿车,1,2018.0,True,in_reference
层层加码,1,2018.0,True,in_reference
屏,1,2018.0,True,in_reference
展销会,1,2018.0,True,in_reference
崖壁,1,2018.0,True,in_reference
工作服,1,2018.0,True,in_reference
工薪阶层,1,2018.0,True,in_reference
工贸,1,2018.0,True,in_reference
巾帼,1,2018.0,True,in_reference
干群,1,2018.0,True,in_reference
幸福院,1,2018.0,True,in_reference
底子,1,2018.0,True,in_reference
庭院,1,2018.0,True,in_reference
开垦,1,2018.0,True,in_reference
开足,1,2018.0,True,in_reference
引智,1,2018.0,True,in_reference
引资,1,2018.0,True,in_reference
形神兼备,1,2018.0,True,in_reference
彩礼,1,2018.0,True,in_reference
德政,1,2018.0,True,in_reference
总领馆,1,2018.0,True,in_reference
惜贷,1,2018.0,True,in_reference
慢性病,1,2018.0,True,in_reference
成因,1,2018.0,True,in_reference
打基础,1,2018.0,True,in_reference
扫黄打非,1,2018.0,True,in_reference
投工,1,2018.0,True,in_reference
拄,1,2018.0,True,in_reference
拐杖,1,2018.0,True,in_reference
捐资,1,2018.0,True,in_reference
搞活,1,2018.0,True,in_reference
摊子,1,2018.0,True,in_reference
擦肩而过,1,2018.0,True,in_reference
攀岩,1,2018.0,True,in_reference
攀比,1,2018.0,True,in_reference
政工,1,2018.0,True,in_reference
救命,1,2018.0,True,in_reference
文化人,1,2018.0,True,in_reference
斌,1,2018.0,True,in_reference
斑马线,1,2018.0,True,in_reference
施用,1,2018.0,True,in_reference
暗礁,1,2018.0,True,in_reference
曲艺,1,2018.0,True,in_reference
曲解,1,2018.0,True,in_reference
有色眼镜,1,2018.0,True,in_reference
期权,1,2018.0,True,in_reference
本乡本土,1,2018.0,True,in_reference
查实,1,2018.0,True,in_reference
柴油,1,2018.0,True,in_reference
棋布,1,2018.0,True,in_reference
欠账,1,2018.0,True,in_reference
欺压,1,2018.0,True,in_reference
沙化,1,2018.0,True,in_reference
沙区,1,2018.0,True,in_reference
沼气,1,2018.0,True,in_reference
泵站,1,2018.0,True,in_reference
海岛,1,2018.0,True,in_reference
混编,1,2018.0,True,in_reference
清汤,1,2018.0,True,in_reference
渔区,1,2018.0,True,in_reference
滩涂,1,2018.0,True,in_reference
爱惜,1,2018.0,True,in_reference
牧草,1,2018.0,True,in_reference
特大号,1,2018.0,True,in_reference
特设,1,2018.0,True,in_reference
狮子头,1,2018.0,True,in_reference
瑟,1,2018.0,True,in_reference
电冰箱,1,2018.0,True,in_reference
皮划艇,1,2018.0,True,in_reference
禁牧,1,2018.0,True,in_reference
籽粒,1,2018.0,True,in_reference
红焖,1,2018.0,True,in_reference
组织法,1,2018.0,True,in_reference
网箱,1,2018.0,True,in_reference
职业病,1,2018.0,True,in_reference
联产,1,2018.0,True,in_reference
聚精会神,1,2018.0,True,in_reference
自尊,1,2018.0,True,in_reference
舞剧,1,2018.0,True,in_reference
草食,1,2018.0,True,in_reference
蓄洪,1,2018.0,True,in_reference
行医,1,2018.0,True,in_reference
赎,1,2018.0,True,in_reference
超采,1,2018.0,True,in_reference
边远,1,2018.0,True,in_reference
迁建,1,2018.0,True,in_reference
述职,1,2018.0,True,in_reference
退位,1,2018.0,True,in_reference
退田,1,2018.0,True,in_reference
通盘,1,2018.0,True,in_reference
邪教,1,2018.0,True,in_reference
酒驾,1,2018.0,True,in_reference
酷暑,1,2018.0,True,in_reference
重义,1,2018.0,True,in_reference
锣鼓,1,2018.0,True,in_reference
闲适,1,2018.0,True,in_reference
陈规陋习,1,2018.0,True,in_reference
限养,1,2018.0,True,in_reference
集体所有制,1,2018.0,True,in_reference
鞋子,1,2018.0,True,in_reference
领办,1,2018.0,True,in_reference
飞地,1,2018.0,True,in_reference
餐位,1,2018.0,True,in_reference
饲,1,2018.0,True,in_reference
饲草,1,2018.0,True,in_reference
鳕,1,2018.0,True,in_reference
麻醉品,1,2018.0,True,in_reference
黑店,1,2018.0,True,in_reference
鼻子,1,2018.0,True,in_reference
齐步走,1,2018.0,True,in_reference
一成不变,1,2019.0,True,in_reference
一无所获,1,2019.0,True,in_reference
一时半会儿,1,2019.0,True,in_reference
一晃,1,2019.0,True,in_reference
一点一滴,1,2019.0,True,in_reference
一筹莫展,1,2019.0,True,in_reference
万事开头难,1,2019.0,True,in_reference
万有引力,1,2019.0,True,in_reference
上司,1,2019.0,True,in_reference
上班族,1,2019.0,True,in_reference
下级,1,2019.0,True,in_reference
下院,1,2019.0,True,in_reference
不了了之,1,2019.0,True,in_reference
不以为意,1,2019.0,True,in_reference
不得人心,1,2019.0,True,in_reference
不快,1,2019.0,True,in_reference
不胫而走,1,2019.0,True,in_reference
不近人情,1,2019.0,True,in_reference
专政,1,2019.0,True,in_reference
东野,1,2019.0,True,in_reference
严冬,1,2019.0,True,in_reference
个子,1,2019.0,True,in_reference
中子星,1,2019.0,True,in_reference
乌鸦,1,2019.0,True,in_reference
乐感,1,2019.0,True,in_reference
乙,1,2019.0,True,in_reference
互谅,1,2019.0,True,in_reference
五体投地,1,2019.0,True,in_reference
亢奋,1,2019.0,True,in_reference
亦步亦趋,1,2019.0,True,in_reference
人世间,1,2019.0,True,in_reference
令人捧腹,1,2019.0,True,in_reference
仿古,1,2019.0,True,in_reference
众院,1,2019.0,True,in_reference
传神,1,2019.0,True,in_reference
伺机,1,2019.0,True,in_reference
低落,1,2019.0,True,in_reference
佛塔,1,2019.0,True,in_reference
使女,1,2019.0,True,in_reference
供不应求,1,2019.0,True,in_reference
俏皮,1,2019.0,True,in_reference
保重,1,2019.0,True,in_reference
候机,1,2019.0,True,in_reference
偏执,1,2019.0,True,in_reference
偷偷摸摸,1,2019.0,True,in_reference
傻,1,2019.0,True,in_reference
元宵节,1,2019.0,True,in_reference
免罪,1,2019.0,True,in_reference
全德,1,2019.0,True,in_reference
公事,1,2019.0,True,in_reference
公约数,1,2019.0,True,in_reference
写意,1,2019.0,True,in_reference
军令,1,2019.0,True,in_reference
凶,1,2019.0,True,in_reference
出头,1,2019.0,True,in_reference
出线,1,2019.0,True,in_reference
分清,1,2019.0,True,in_reference
刑法,1,2019.0,True,in_reference
创收,1,2019.0,True,in_reference
初出茅庐,1,2019.0,True,in_reference
加害,1,2019.0,True,in_reference
劣迹,1,2019.0,True,in_reference
动武,1,2019.0,True,in_reference
单薄,1,2019.0,True,in_reference
博,1,2019.0,True,in_reference
卫生防疫,1,2019.0,True,in_reference
厄,1,2019.0,True,in_reference
双拥,1,2019.0,True,in_reference
双曲线,1,2019.0,True,in_reference
反对党,1,2019.0,True,in_reference
反观,1,2019.0,True,in_reference
受惠,1,2019.0,True,in_reference
口才,1,2019.0,True,in_reference
司空见惯,1,2019.0,True,in_reference
吃吃喝喝,1,2019.0,True,in_reference
各奔东西,1,2019.0,True,in_reference
同心圆,1,2019.0,True,in_reference
吐故纳新,1,2019.0,True,in_reference
否定,1,2019.0,True,in_reference
吵架,1,2019.0,True,in_reference
喧哗,1,2019.0,True,in_reference
喧闹,1,2019.0,True,in_reference
喷饭,1,2019.0,True,in_reference
地心说,1,2019.0,True,in_reference
坏账,1,2019.0,True,in_reference
坦,1,2019.0,True,in_reference
坦然,1,2019.0,True,in_reference
堆砌,1,2019.0,True,in_reference
外行,1,2019.0,True,in_reference
多一事不如少一事,1,2019.0,True,in_reference
大理石,1,2019.0,True,in_reference
大纲,1,2019.0,True,in_reference
大行星,1,2019.0,True,in_reference
夹杂,1,2019.0,True,in_reference
娴静,1,2019.0,True,in_reference
媚俗,1,2019.0,True,in_reference
学长,1,2019.0,True,in_reference
安然,1,2019.0,True,in_reference
寒暑假,1,2019.0,True,in_reference
导播,1,2019.0,True,in_reference
尊崇,1,2019.0,True,in_reference
尾巴,1,2019.0,True,in_reference
山城,1,2019.0,True,in_reference
巡场,1,2019.0,True,in_reference
工农联盟,1,2019.0,True,in_reference
师德,1,2019.0,True,in_reference
平庸,1,2019.0,True,in_reference
平日,1,2019.0,True,in_reference
平淡无奇,1,2019.0,True,in_reference
年下,1,2019.0,True,in_reference
幸免,1,2019.0,True,in_reference
庄主,1,2019.0,True,in_reference
府,1,2019.0,True,in_reference
庸俗,1,2019.0,True,in_reference
开敞,1,2019.0,True,in_reference
异端邪说,1,2019.0,True,in_reference
彬彬有礼,1,2019.0,True,in_reference
待见,1,2019.0,True,in_reference
御寒,1,2019.0,True,in_reference
微乎其微,1,2019.0,True,in_reference
微波,1,2019.0,True,in_reference
心机,1,2019.0,True,in_reference
心爱,1,2019.0,True,in_reference
必修,1,2019.0,True,in_reference
恣意,1,2019.0,True,in_reference
恰如其分,1,2019.0,True,in_reference
恶心,1,2019.0,True,in_reference
悍然,1,2019.0,True,in_reference
惶恐,1,2019.0,True,in_reference
感恩节,1,2019.0,True,in_reference
慌张,1,2019.0,True,in_reference
慵懒,1,2019.0,True,in_reference
战法,1,2019.0,True,in_reference
所思,1,2019.0,True,in_reference
手账,1,2019.0,True,in_reference
打比方,1,2019.0,True,in_reference
抛弃,1,2019.0,True,in_reference
抬高,1,2019.0,True,in_reference
抹黑,1,2019.0,True,in_reference
拍手称快,1,2019.0,True,in_reference
拍拍,1,2019.0,True,in_reference
拔刀相助,1,2019.0,True,in_reference
拮据,1,2019.0,True,in_reference
指手画脚,1,2019.0,True,in_reference
指日可待,1,2019.0,True,in_reference
指甲盖,1,2019.0,True,in_reference
按压,1,2019.0,True,in_reference
挥洒,1,2019.0,True,in_reference
搏斗,1,2019.0,True,in_reference
搞笑,1,2019.0,True,in_reference
撒娇,1,2019.0,True,in_reference
政治权利,1,2019.0,True,in_reference
散漫,1,2019.0,True,in_reference
敬请,1,2019.0,True,in_reference
整人,1,2019.0,True,in_reference
文工团,1,2019.0,True,in_reference
斑斑,1,2019.0,True,in_reference
斗志昂扬,1,2019.0,True,in_reference
新闻人物,1,2019.0,True,in_reference
无所事事,1,2019.0,True,in_reference
无止境,1,2019.0,True,in_reference
日心说,1,2019.0,True,in_reference
日积月累,1,2019.0,True,in_reference
旧物,1,2019.0,True,in_reference
早起,1,2019.0,True,in_reference
易帜,1,2019.0,True,in_reference
昭然若揭,1,2019.0,True,in_reference
晃荡,1,2019.0,True,in_reference
有志,1,2019.0,True,in_reference
有点儿,1,2019.0,True,in_reference
期望值,1,2019.0,True,in_reference
本名,1,2019.0,True,in_reference
本子,1,2019.0,True,in_reference
本年,1,2019.0,True,in_reference
本心,1,2019.0,True,in_reference
本意,1,2019.0,True,in_reference
机灵,1,2019.0,True,in_reference
来临,1,2019.0,True,in_reference
极右,1,2019.0,True,in_reference
枪杆子,1,2019.0,True,in_reference
架子,1,2019.0,True,in_reference
柱石,1,2019.0,True,in_reference
标新立异,1,2019.0,True,in_reference
核资,1,2019.0,True,in_reference
格调,1,2019.0,True,in_reference
检视,1,2019.0,True,in_reference
棱镜,1,2019.0,True,in_reference
植根,1,2019.0,True,in_reference
正事,1,2019.0,True,in_reference
正儿八经,1,2019.0,True,in_reference
正大光明,1,2019.0,True,in_reference
正负,1,2019.0,True,in_reference
毛衣,1,2019.0,True,in_reference
民力,1,2019.0,True,in_reference
气场,1,2019.0,True,in_reference
水地,1,2019.0,True,in_reference
水饺,1,2019.0,True,in_reference
求同存异,1,2019.0,True,in_reference
求新,1,2019.0,True,in_reference
汇演,1,2019.0,True,in_reference
汗,1,2019.0,True,in_reference
汽配,1,2019.0,True,in_reference
沒,1,2019.0,True,in_reference
河边,1,2019.0,True,in_reference
治国安邦,1,2019.0,True,in_reference
泉,1,2019.0,True,in_reference
法术,1,2019.0,True,in_reference
海绵,1,2019.0,True,in_reference
淤,1,2019.0,True,in_reference
游动,1,2019.0,True,in_reference
游弋,1,2019.0,True,in_reference
溜走,1,2019.0,True,in_reference
溽热,1,2019.0,True,in_reference
潸然,1,2019.0,True,in_reference
火苗,1,2019.0,True,in_reference
烂仔,1,2019.0,True,in_reference
照抄,1,2019.0,True,in_reference
狠劲,1,2019.0,True,in_reference
独树一帜,1,2019.0,True,in_reference
猜,1,2019.0,True,in_reference
猝死,1,2019.0,True,in_reference
环状,1,2019.0,True,in_reference
理直气壮,1,2019.0,True,in_reference
理顺,1,2019.0,True,in_reference
甘于,1,2019.0,True,in_reference
用权,1,2019.0,True,in_reference
甩卖,1,2019.0,True,in_reference
留待,1,2019.0,True,in_reference
瘦弱,1,2019.0,True,in_reference
白白,1,2019.0,True,in_reference
百分百,1,2019.0,True,in_reference
直接税,1,2019.0,True,in_reference
直销,1,2019.0,True,in_reference
眼熟,1,2019.0,True,in_reference
瞠目结舌,1,2019.0,True,in_reference
知觉,1,2019.0,True,in_reference
石子,1,2019.0,True,in_reference
破例,1,2019.0,True,in_reference
硬性,1,2019.0,True,in_reference
神仙,1,2019.0,True,in_reference
离岗,1,2019.0,True,in_reference
秋衣,1,2019.0,True,in_reference
种族主义,1,2019.0,True,in_reference
空穴来风,1,2019.0,True,in_reference
空闲,1,2019.0,True,in_reference
窥探,1,2019.0,True,in_reference
管束,1,2019.0,True,in_reference
粉色,1,2019.0,True,in_reference
精明,1,2019.0,True,in_reference
精炼,1,2019.0,True,in_reference
糊弄,1,2019.0,True,in_reference
绚烂,1,2019.0,True,in_reference
继承人,1,2019.0,True,in_reference
续集,1,2019.0,True,in_reference
网开一面,1,2019.0,True,in_reference
老天,1,2019.0,True,in_reference
老太太,1,2019.0,True,in_reference
老路,1,2019.0,True,in_reference
肝胆相照,1,2019.0,True,in_reference
脊椎,1,2019.0,True,in_reference
腹部,1,2019.0,True,in_reference
膝盖,1,2019.0,True,in_reference
自嘲,1,2019.0,True,in_reference
自控,1,2019.0,True,in_reference
自由职业者,1,2019.0,True,in_reference
舅舅,1,2019.0,True,in_reference
节奏感,1,2019.0,True,in_reference
花道,1,2019.0,True,in_reference
苏醒,1,2019.0,True,in_reference
苦恼,1,2019.0,True,in_reference
英寸,1,2019.0,True,in_reference
草草,1,2019.0,True,in_reference
荣辱与共,1,2019.0,True,in_reference
落泪,1,2019.0,True,in_reference
虚脱,1,2019.0,True,in_reference
行政权,1,2019.0,True,in_reference
行话,1,2019.0,True,in_reference
裁撤,1,2019.0,True,in_reference
裸,1,2019.0,True,in_reference
觊觎,1,2019.0,True,in_reference
角力,1,2019.0,True,in_reference
触电,1,2019.0,True,in_reference
评理,1,2019.0,True,in_reference
诗会,1,2019.0,True,in_reference
误人子弟,1,2019.0,True,in_reference
请示,1,2019.0,True,in_reference
谜团,1,2019.0,True,in_reference
谢意,1,2019.0,True,in_reference
败退,1,2019.0,True,in_reference
贺词,1,2019.0,True,in_reference
资政,1,2019.0,True,in_reference
赏识,1,2019.0,True,in_reference
赛制,1,2019.0,True,in_reference
趣,1,2019.0,True,in_reference
跌倒,1,2019.0,True,in_reference
跌跌撞撞,1,2019.0,True,in_reference
踹,1,2019.0,True,in_reference
辞藻,1,2019.0,True,in_reference
迂腐,1,2019.0,True,in_reference
过关斩将,1,2019.0,True,in_reference
过敏,1,2019.0,True,in_reference
近邻,1,2019.0,True,in_reference
连冠,1,2019.0,True,in_reference
邪路,1,2019.0,True,in_reference
酸奶,1,2019.0,True,in_reference
重伤,1,2019.0,True,in_reference
钟,1,2019.0,True,in_reference
铬,1,2019.0,True,in_reference
长处,1,2019.0,True,in_reference
闪闪,1,2019.0,True,in_reference
闲书,1,2019.0,True,in_reference
防卫,1,2019.0,True,in_reference
防涝,1,2019.0,True,in_reference
阴冷,1,2019.0,True,in_reference
随笔,1,2019.0,True,in_reference
雪花,1,2019.0,True,in_reference
零花钱,1,2019.0,True,in_reference
霸气,1,2019.0,True,in_reference
鞋匠,1,2019.0,True,in_reference
鞠,1,2019.0,True,in_reference
预备役,1,2019.0,True,in_reference
颓然,1,2019.0,True,in_reference
飘舞,1,2019.0,True,in_reference
首长,1,2019.0,True,in_reference
骨子,1,2019.0,True,in_reference
高不可攀,1,2019.0,True,in_reference
高估,1,2019.0,True,in_reference
高寒,1,2019.0,True,in_reference
鲸鱼,1,2019.0,True,in_reference
鸡皮疙瘩,1,2019.0,True,in_reference
黄海,1,2019.0,True,in_reference
一个萝卜一个坑,1,2020.0,True,in_reference
一无所知,1,2020.0,True,in_reference
一来二去,1,2020.0,True,in_reference
一波三折,1,2020.0,True,in_reference
一览无余,1,2020.0,True,in_reference
一鼓作气,1,2020.0,True,in_reference
万无一失,1,2020.0,True,in_reference
三三两两,1,2020.0,True,in_reference
三明治,1,2020.0,True,in_reference
上半月,1,2020.0,True,in_reference
下卷,1,2020.0,True,in_reference
下意识,1,2020.0,True,in_reference
不安,1,2020.0,True,in_reference
不明,1,2020.0,True,in_reference
不曾,1,2020.0,True,in_reference
不知,1,2020.0,True,in_reference
专业课,1,2020.0,True,in_reference
专心致志,1,2020.0,True,in_reference
严于律己,1,2020.0,True,in_reference
